,WKf,WKr,WRf,WRr,BKf,BKr,WIN
16150,1,3,4,3,3,6,12
16151,1,3,4,3,3,7,12
16152,1,3,4,3,3,8,12
16153,1,3,4,3,1,4,12
16154,1,3,4,3,1,5,12
16155,1,3,4,3,1,6,12
16156,1,3,4,3,1,7,12
16157,1,3,4,3,1,8,12
16158,1,3,4,3,5,4,12
16159,1,3,4,3,5,5,12
16160,1,3,4,3,5,6,12
16161,1,3,4,4,2,6,12
16162,1,3,4,4,2,7,12
16163,1,3,4,4,0,5,12
16164,1,3,4,4,0,6,12
16165,1,3,4,4,0,7,12
16166,1,3,4,4,3,5,12
16167,1,3,4,4,3,6,12
16168,1,3,4,4,3,7,12
16169,1,3,4,4,1,4,12
16170,1,3,4,4,1,5,12
16171,1,3,4,4,1,6,12
16172,1,3,4,4,1,7,12
16173,1,3,4,6,4,4,12
16174,1,3,4,6,0,5,12
16175,1,3,4,6,0,6,12
16176,1,3,4,6,3,5,12
16177,1,3,4,6,3,6,12
16178,1,3,4,6,1,4,12
16179,1,3,4,6,1,5,12
16180,1,3,4,6,1,6,12
16181,1,3,4,6,5,4,12
16182,1,3,4,6,5,5,12
16183,1,3,4,6,5,6,12
16184,1,3,4,7,3,5,12
16185,1,3,4,7,3,6,12
16186,1,3,4,7,3,7,12
16187,1,3,4,7,1,4,12
16188,1,3,4,7,1,5,12
16189,1,3,4,7,1,6,12
16190,1,3,4,7,1,7,12
16191,1,3,4,7,5,4,12
16192,1,3,4,7,5,5,12
16193,1,3,4,7,5,6,12
16194,1,3,4,8,4,6,12
16195,1,3,4,8,2,5,12
16196,1,3,4,8,2,6,12
16197,1,3,4,8,0,5,12
16198,1,3,4,8,0,6,12
16199,1,3,4,8,0,7,12
16200,1,3,4,8,0,8,12
16201,1,3,4,8,3,5,12
16202,1,3,4,8,3,6,12
16203,1,3,4,8,3,7,12
16204,1,3,4,8,3,8,12
16205,1,3,4,8,1,4,12
16206,1,3,4,8,1,5,12
16207,1,3,4,8,1,6,12
16208,1,3,4,8,1,7,12
16209,1,3,4,8,1,8,12
16210,1,3,4,8,5,4,12
16211,1,3,4,8,5,5,12
16212,1,3,4,8,5,6,12
16213,1,3,2,1,2,5,12
16214,1,3,2,1,2,6,12
16215,1,3,2,1,2,7,12
16216,1,3,2,1,0,5,12
16217,1,3,2,1,0,6,12
16218,1,3,2,1,0,7,12
16219,1,3,2,1,0,8,12
16220,1,3,2,1,3,5,12
16221,1,3,2,1,3,6,12
16222,1,3,2,1,3,7,12
16223,1,3,2,1,3,8,12
16224,1,3,2,1,1,4,12
16225,1,3,2,1,1,5,12
16226,1,3,2,1,1,6,12
16227,1,3,2,1,1,7,12
16228,1,3,2,1,1,8,12
16229,1,3,2,1,5,4,12
16230,1,3,2,1,5,5,12
16231,1,3,2,1,5,6,12
16232,1,3,2,1,5,7,12
16233,1,3,2,1,5,8,12
16234,1,3,2,2,2,5,12
16235,1,3,2,2,2,6,12
16236,1,3,2,2,2,7,12
16237,1,3,2,2,0,5,12
16238,1,3,2,2,0,6,12
16239,1,3,2,2,0,7,12
16240,1,3,2,2,0,8,12
16241,1,3,2,2,3,5,12
16242,1,3,2,2,3,6,12
16243,1,3,2,2,3,7,12
16244,1,3,2,2,3,8,12
16245,1,3,2,2,1,4,12
16246,1,3,2,2,1,5,12
16247,1,3,2,2,1,6,12
16248,1,3,2,2,1,7,12
16249,1,3,2,2,1,8,12
16250,1,3,2,2,5,4,12
16251,1,3,2,2,5,5,12
16252,1,3,2,2,5,6,12
16253,1,3,2,2,5,7,12
16254,1,3,2,2,5,8,12
16255,1,3,2,3,2,7,12
16256,1,3,2,3,2,8,12
16257,1,3,2,3,0,8,12
16258,1,3,2,3,3,8,12
16259,1,3,2,3,1,8,12
16260,1,3,2,3,5,4,12
16261,1,3,2,3,5,5,12
16262,1,3,2,3,5,6,12
16263,1,3,2,3,5,7,12
16264,1,3,2,3,5,8,12
16265,1,3,2,4,2,5,12
16266,1,3,2,4,2,6,12
16267,1,3,2,4,2,7,12
16268,1,3,2,4,0,5,12
16269,1,3,2,4,0,6,12
16270,1,3,2,4,0,7,12
16271,1,3,2,4,3,5,12
16272,1,3,2,4,3,6,12
16273,1,3,2,4,3,7,12
16274,1,3,2,4,1,4,12
16275,1,3,2,4,1,5,12
16276,1,3,2,4,1,6,12
16277,1,3,2,4,1,7,12
16278,1,3,2,5,2,7,12
16279,1,3,2,5,0,7,12
16280,1,3,2,5,3,5,12
16281,1,3,2,5,3,6,12
16282,1,3,2,5,3,7,12
16283,1,3,2,6,5,4,12
16284,1,3,2,6,5,5,12
16285,1,3,2,6,5,6,12
16286,1,3,2,7,5,4,12
16287,1,3,2,7,5,5,12
16288,1,3,2,7,5,6,12
16289,1,3,2,7,5,7,12
16290,1,3,2,8,2,5,12
16291,1,3,2,8,0,5,12
16292,1,3,2,8,3,5,12
16293,1,3,2,8,1,4,12
16294,1,3,2,8,1,5,12
16295,1,3,2,8,1,6,12
16296,1,3,2,8,1,7,12
16297,1,3,2,8,1,8,12
16298,1,3,2,8,5,4,12
16299,1,3,2,8,5,5,12
16300,1,3,2,8,5,6,12
16301,1,3,2,8,5,7,12
16302,1,3,2,8,5,8,12
16303,1,3,0,1,2,5,12
16304,1,3,0,1,2,6,12
16305,1,3,0,1,2,7,12
16306,1,3,0,1,0,5,12
16307,1,3,0,1,0,6,12
16308,1,3,0,1,0,7,12
16309,1,3,0,1,3,5,12
16310,1,3,0,1,3,6,12
16311,1,3,0,1,3,7,12
16312,1,3,0,1,1,3,12
16313,1,3,0,1,1,4,12
16314,1,3,0,1,1,5,12
16315,1,3,0,1,1,6,12
16316,1,3,0,1,5,3,12
16317,1,3,0,1,5,4,12
16318,1,3,0,1,5,5,12
16319,1,3,0,1,5,6,12
16320,1,3,0,2,2,5,12
16321,1,3,0,2,2,6,12
16322,1,3,0,2,2,7,12
16323,1,3,0,2,0,5,12
16324,1,3,0,2,0,6,12
16325,1,3,0,2,0,7,12
16326,1,3,0,2,3,5,12
16327,1,3,0,2,3,6,12
16328,1,3,0,2,3,7,12
16329,1,3,0,2,1,3,12
16330,1,3,0,2,1,4,12
16331,1,3,0,2,1,5,12
16332,1,3,0,2,1,6,12
16333,1,3,0,2,5,3,12
16334,1,3,0,2,5,4,12
16335,1,3,0,2,5,5,12
16336,1,3,0,2,5,6,12
16337,1,3,0,6,1,4,12
16338,1,3,0,6,1,5,12
16339,1,3,0,6,1,6,12
16340,1,3,0,6,5,4,12
16341,1,3,0,6,5,5,12
16342,1,3,0,6,5,6,12
16343,1,3,0,7,0,5,12
16344,1,3,0,7,3,5,12
16345,1,3,0,7,1,4,12
16346,1,3,0,7,1,5,12
16347,1,3,0,7,1,6,12
16348,1,3,0,7,1,7,12
16349,1,3,0,7,5,4,12
16350,1,3,0,7,5,5,12
16351,1,3,0,7,5,6,12
16352,1,3,0,8,0,5,12
16353,1,3,0,8,0,6,12
16354,1,3,0,8,3,5,12
16355,1,3,0,8,3,6,12
16356,1,3,0,8,1,4,12
16357,1,3,0,8,1,5,12
16358,1,3,0,8,1,6,12
16359,1,3,0,8,1,7,12
16360,1,3,0,8,1,8,12
16361,1,3,0,8,5,4,12
16362,1,3,0,8,5,5,12
16363,1,3,0,8,5,6,12
16364,1,3,0,8,5,7,12
16365,1,3,0,8,5,8,12
16366,1,3,3,4,2,5,12
16367,1,3,3,4,2,6,12
16368,1,3,3,4,0,6,12
16369,1,3,3,4,3,5,12
16370,1,3,3,4,3,6,12
16371,1,3,3,7,2,5,12
16372,1,3,3,7,2,6,12
16373,1,3,3,7,2,7,12
16374,1,3,3,7,0,5,12
16375,1,3,3,7,3,5,12
16376,1,3,1,1,4,4,12
16377,1,3,1,1,4,5,12
16378,1,3,1,1,4,6,12
16379,1,3,1,1,2,5,12
16380,1,3,1,1,2,6,12
16381,1,3,1,1,2,7,12
16382,1,3,1,1,0,5,12
16383,1,3,1,1,0,6,12
16384,1,3,1,1,0,7,12
16385,1,3,1,1,0,8,12
16386,1,3,1,1,3,5,12
16387,1,3,1,1,3,6,12
16388,1,3,1,1,3,7,12
16389,1,3,1,1,3,8,12
16390,1,3,1,1,1,4,12
16391,1,3,1,1,1,5,12
16392,1,3,1,1,1,6,12
16393,1,3,1,1,1,7,12
16394,1,3,1,1,1,8,12
16395,1,3,1,2,4,4,12
16396,1,3,1,2,4,5,12
16397,1,3,1,2,4,6,12
16398,1,3,1,2,2,5,12
16399,1,3,1,2,2,6,12
16400,1,3,1,2,2,7,12
16401,1,3,1,2,0,5,12
16402,1,3,1,2,0,6,12
16403,1,3,1,2,0,7,12
16404,1,3,1,2,0,8,12
16405,1,3,1,2,3,5,12
16406,1,3,1,2,3,6,12
16407,1,3,1,2,3,7,12
16408,1,3,1,2,3,8,12
16409,1,3,1,2,1,4,12
16410,1,3,1,2,1,5,12
16411,1,3,1,2,1,6,12
16412,1,3,1,2,1,7,12
16413,1,3,1,2,1,8,12
16414,1,3,1,3,4,4,12
16415,1,3,1,3,4,5,12
16416,1,3,1,3,4,6,12
16417,1,3,1,3,2,5,12
16418,1,3,1,3,2,6,12
16419,1,3,1,3,2,7,12
16420,1,3,1,3,0,5,12
16421,1,3,1,3,0,6,12
16422,1,3,1,3,0,7,12
16423,1,3,1,3,0,8,12
16424,1,3,1,3,3,5,12
16425,1,3,1,3,3,6,12
16426,1,3,1,3,3,7,12
16427,1,3,1,3,3,8,12
16428,1,3,1,3,1,5,12
16429,1,3,1,3,1,6,12
16430,1,3,1,3,1,7,12
16431,1,3,1,3,1,8,12
16432,1,3,1,4,2,5,12
16433,1,3,1,4,2,6,12
16434,1,3,1,4,2,7,12
16435,1,3,1,4,0,5,12
16436,1,3,1,4,0,6,12
16437,1,3,1,4,0,7,12
16438,1,3,1,4,3,6,12
16439,1,3,1,4,3,7,12
16440,1,3,1,4,1,6,12
16441,1,3,1,4,1,7,12
16442,1,3,1,5,0,5,12
16443,1,3,1,5,0,6,12
16444,1,3,1,5,0,7,12
16445,1,3,1,5,3,7,12
16446,1,3,1,5,1,7,12
16447,1,3,1,6,4,4,12
16448,1,3,1,6,4,5,12
16449,1,3,1,6,4,6,12
16450,1,3,1,7,4,5,12
16451,1,3,1,7,4,6,12
16452,1,3,1,7,4,7,12
16453,1,3,1,8,4,6,12
16454,1,3,1,8,4,7,12
16455,1,3,1,8,4,8,12
16456,1,3,1,8,2,5,12
16457,1,3,1,8,2,6,12
16458,1,3,1,8,2,7,12
16459,1,3,1,8,2,8,12
16460,1,3,1,8,0,5,12
16461,1,3,1,8,3,5,12
16462,1,3,1,8,1,4,12
16463,1,3,1,8,1,5,12
16464,1,3,5,1,4,4,12
16465,1,3,5,1,4,5,12
16466,1,3,5,1,4,6,12
16467,1,3,5,1,2,5,12
16468,1,3,5,1,2,6,12
16469,1,3,5,1,2,7,12
16470,1,3,5,1,0,5,12
16471,1,3,5,1,0,6,12
16472,1,3,5,1,0,7,12
16473,1,3,5,1,0,8,12
16474,1,3,5,1,3,5,12
16475,1,3,5,1,3,6,12
16476,1,3,5,1,3,7,12
16477,1,3,5,1,3,8,12
16478,1,3,5,1,1,3,12
16479,1,3,5,1,1,4,12
16480,1,3,5,1,1,5,12
16481,1,3,5,1,1,6,12
16482,1,3,5,1,1,7,12
16483,1,3,5,1,1,8,12
16484,1,3,5,1,5,3,12
16485,1,3,5,1,5,4,12
16486,1,3,5,1,5,5,12
16487,1,3,5,1,5,6,12
16488,1,3,5,1,5,7,12
16489,1,3,5,1,5,8,12
16490,1,3,5,2,4,4,12
16491,1,3,5,2,4,5,12
16492,1,3,5,2,4,6,12
16493,1,3,5,2,2,5,12
16494,1,3,5,2,2,6,12
16495,1,3,5,2,2,7,12
16496,1,3,5,2,0,5,12
16497,1,3,5,2,0,6,12
16498,1,3,5,2,0,7,12
16499,1,3,5,2,0,8,12
16500,1,3,5,2,3,5,12
16501,1,3,5,2,3,6,12
16502,1,3,5,2,3,7,12
16503,1,3,5,2,3,8,12
16504,1,3,5,2,1,4,12
16505,1,3,5,2,1,5,12
16506,1,3,5,2,1,6,12
16507,1,3,5,2,1,7,12
16508,1,3,5,2,1,8,12
16509,1,3,5,2,5,4,12
16510,1,3,5,2,5,5,12
16511,1,3,5,2,5,6,12
16512,1,3,5,2,5,7,12
16513,1,3,5,2,5,8,12
16514,1,3,5,3,4,4,12
16515,1,3,5,3,4,5,12
16516,1,3,5,3,4,6,12
16517,1,3,5,3,2,5,12
16518,1,3,5,3,2,6,12
16519,1,3,5,3,2,7,12
16520,1,3,5,3,0,5,12
16521,1,3,5,3,0,6,12
16522,1,3,5,3,0,7,12
16523,1,3,5,3,0,8,12
16524,1,3,5,3,3,5,12
16525,1,3,5,3,3,6,12
16526,1,3,5,3,3,7,12
16527,1,3,5,3,3,8,12
16528,1,3,5,3,1,5,12
16529,1,3,5,3,1,6,12
16530,1,3,5,3,1,7,12
16531,1,3,5,3,1,8,12
16532,1,3,5,3,5,5,12
16533,1,3,5,3,5,6,12
16534,1,3,5,3,5,7,12
16535,1,3,5,3,5,8,12
16536,1,3,5,4,2,5,12
16537,1,3,5,4,2,6,12
16538,1,3,5,4,2,7,12
16539,1,3,5,4,0,5,12
16540,1,3,5,4,0,6,12
16541,1,3,5,4,0,7,12
16542,1,3,5,4,3,5,12
16543,1,3,5,4,3,6,12
16544,1,3,5,4,3,7,12
16545,1,3,5,4,1,6,12
16546,1,3,5,4,1,7,12
16547,1,3,5,5,3,5,12
16548,1,3,5,5,3,6,12
16549,1,3,5,5,3,7,12
16550,1,3,5,5,1,7,12
16551,1,3,5,5,5,7,12
16552,1,3,5,6,4,4,12
16553,1,3,5,6,4,5,12
16554,1,3,5,6,4,6,12
16555,1,3,5,6,2,5,12
16556,1,3,5,6,2,6,12
16557,1,3,5,6,1,3,12
16558,1,3,5,6,5,3,12
16559,1,3,5,7,2,5,12
16560,1,3,5,7,2,6,12
16561,1,3,5,7,2,7,12
16562,1,3,5,7,0,7,12
16563,1,3,5,7,1,3,12
16564,1,3,5,7,5,3,12
16565,1,3,5,7,5,4,12
16566,1,3,5,8,2,5,12
16567,1,3,5,8,2,6,12
16568,1,3,5,8,2,7,12
16569,1,3,5,8,2,8,12
16570,1,3,5,8,0,5,12
16571,1,3,5,8,0,6,12
16572,1,3,5,8,0,7,12
16573,1,3,5,8,0,8,12
16574,1,3,5,8,3,5,12
16575,1,3,5,8,1,3,12
16576,1,3,5,8,1,4,12
16577,1,3,5,8,1,5,12
16578,1,3,5,8,5,3,12
16579,1,3,5,8,5,4,12
16580,1,3,5,8,5,5,12
16581,1,3,7,1,4,4,12
16582,1,3,7,1,4,5,12
16583,1,3,7,1,4,6,12
16584,1,3,7,1,2,5,12
16585,1,3,7,1,2,6,12
16586,1,3,7,1,2,7,12
16587,1,3,7,1,0,5,12
16588,1,3,7,1,0,6,12
16589,1,3,7,1,0,7,12
16590,1,3,7,1,3,5,12
16591,1,3,7,1,3,6,12
16592,1,3,7,1,3,7,12
16593,1,3,7,1,1,4,12
16594,1,3,7,1,1,5,12
16595,1,3,7,1,1,6,12
16596,1,3,7,1,1,7,12
16597,1,3,7,1,5,4,12
16598,1,3,7,1,5,5,12
16599,1,3,7,1,5,6,12
16600,1,3,7,2,4,4,12
16601,1,3,7,2,4,5,12
16602,1,3,7,2,4,6,12
16603,1,3,7,2,2,5,12
16604,1,3,7,2,2,6,12
16605,1,3,7,2,2,7,12
16606,1,3,7,2,0,5,12
16607,1,3,7,2,0,6,12
16608,1,3,7,2,0,7,12
16609,1,3,7,2,3,5,12
16610,1,3,7,2,3,6,12
16611,1,3,7,2,3,7,12
16612,1,3,7,2,1,4,12
16613,1,3,7,2,1,5,12
16614,1,3,7,2,1,6,12
16615,1,3,7,2,1,7,12
16616,1,3,7,2,5,4,12
16617,1,3,7,2,5,5,12
16618,1,3,7,2,5,6,12
16619,1,3,7,3,4,4,12
16620,1,3,7,3,4,5,12
16621,1,3,7,3,4,6,12
16622,1,3,7,3,2,5,12
16623,1,3,7,3,2,6,12
16624,1,3,7,3,2,7,12
16625,1,3,7,3,0,5,12
16626,1,3,7,3,0,6,12
16627,1,3,7,3,0,7,12
16628,1,3,7,3,3,5,12
16629,1,3,7,3,3,6,12
16630,1,3,7,3,3,7,12
16631,1,3,7,3,1,3,12
16632,1,3,7,3,1,4,12
16633,1,3,7,3,1,5,12
16634,1,3,7,3,1,6,12
16635,1,3,7,3,1,7,12
16636,1,3,7,3,5,5,12
16637,1,3,7,3,5,6,12
16638,1,3,7,3,7,5,12
16639,1,3,7,4,2,5,12
16640,1,3,7,4,2,6,12
16641,1,3,7,4,2,7,12
16642,1,3,7,4,0,5,12
16643,1,3,7,4,0,6,12
16644,1,3,7,4,0,7,12
16645,1,3,7,4,3,5,12
16646,1,3,7,4,3,6,12
16647,1,3,7,4,3,7,12
16648,1,3,7,4,1,4,12
16649,1,3,7,4,1,5,12
16650,1,3,7,4,1,6,12
16651,1,3,7,4,1,7,12
16652,1,3,7,6,4,4,12
16653,1,3,7,6,4,5,12
16654,1,3,7,6,4,6,12
16655,1,3,7,6,2,5,12
16656,1,3,7,6,2,6,12
16657,1,3,7,6,0,5,12
16658,1,3,7,6,0,6,12
16659,1,3,7,6,3,5,12
16660,1,3,7,6,3,6,12
16661,1,3,7,6,1,4,12
16662,1,3,7,6,1,5,12
16663,1,3,7,6,1,6,12
16664,1,3,7,6,5,4,12
16665,1,3,7,6,7,4,12
16666,1,3,7,7,2,5,12
16667,1,3,7,7,2,6,12
16668,1,3,7,7,2,7,12
16669,1,3,7,7,0,5,12
16670,1,3,7,7,0,6,12
16671,1,3,7,7,0,7,12
16672,1,3,7,7,3,5,12
16673,1,3,7,7,3,6,12
16674,1,3,7,7,3,7,12
16675,1,3,7,7,1,4,12
16676,1,3,7,7,1,5,12
16677,1,3,7,7,1,6,12
16678,1,3,7,7,1,7,12
16679,1,3,7,7,5,4,12
16680,1,3,7,7,5,5,12
16681,1,3,7,7,7,5,12
16682,1,3,7,8,2,5,12
16683,1,3,7,8,2,6,12
16684,1,3,7,8,2,7,12
16685,1,3,7,8,0,5,12
16686,1,3,7,8,0,6,12
16687,1,3,7,8,0,7,12
16688,1,3,7,8,3,5,12
16689,1,3,7,8,3,6,12
16690,1,3,7,8,3,7,12
16691,1,3,7,8,1,4,12
16692,1,3,7,8,1,5,12
16693,1,3,7,8,1,6,12
16694,1,3,7,8,1,7,12
16695,1,3,7,8,5,4,12
16696,1,3,7,8,5,5,12
16697,1,3,7,8,5,6,12
16698,1,4,6,6,1,4,12
16699,1,4,6,6,5,4,12
16700,1,4,6,6,5,5,12
16701,1,4,6,6,5,6,12
16702,1,4,4,6,1,4,12
16703,1,4,4,6,5,4,12
16704,1,4,4,6,5,5,12
16705,1,4,4,6,5,6,12
16706,1,4,2,3,1,5,12
16707,1,4,2,3,5,5,12
16708,1,4,2,3,5,6,12
16709,1,4,2,3,5,7,12
16710,1,4,2,6,1,4,12
16711,1,4,2,6,5,4,12
16712,1,4,2,6,5,5,12
16713,1,4,2,6,5,6,12
16714,1,4,2,7,1,5,12
16715,1,4,2,7,5,5,12
16716,1,4,2,7,5,6,12
16717,1,4,0,3,1,3,12
16718,1,4,0,3,1,5,12
16719,1,4,0,3,5,3,12
16720,1,4,0,3,5,4,12
16721,1,4,0,3,5,5,12
16722,1,4,1,1,1,5,12
16723,1,4,1,1,1,6,12
16724,1,4,1,2,1,5,12
16725,1,4,1,2,1,6,12
16726,1,4,1,3,1,5,12
16727,1,4,1,3,1,6,12
16728,1,4,1,7,1,5,12
16729,1,4,1,8,1,5,12
16730,1,4,5,3,1,5,12
16731,1,4,5,3,5,5,12
16732,1,4,5,3,5,6,12
16733,1,4,5,3,5,7,12
16734,1,4,5,6,1,4,12
16735,1,4,5,6,5,4,12
16736,1,4,5,7,1,5,12
16737,1,4,5,7,5,5,12
16738,1,4,5,8,5,6,12
16739,1,4,7,3,1,3,12
16740,1,4,7,3,1,4,12
16741,1,4,7,3,1,5,12
16742,1,4,7,3,5,5,12
16743,1,4,7,3,7,5,12
16744,1,4,7,6,1,4,12
16745,1,4,7,6,1,5,12
16746,1,4,7,6,1,6,12
16747,1,4,7,6,5,4,12
16748,1,4,7,6,7,4,12
16749,1,4,7,7,1,5,12
16750,1,4,7,7,1,6,12
16751,1,4,7,7,5,5,12
16752,1,4,7,7,7,5,12
16753,0,1,6,2,1,2,13
16754,0,1,6,2,5,2,13
16755,0,1,6,4,2,2,13
16756,0,1,6,4,0,2,13
16757,0,1,6,4,0,3,13
16758,0,1,6,5,1,2,13
16759,0,1,6,5,5,2,13
16760,0,1,6,5,5,3,13
16761,0,1,6,5,5,4,13
16762,0,1,6,5,7,3,13
16763,0,1,6,5,7,4,13
16764,0,1,6,5,7,6,13
16765,0,1,6,6,1,2,13
16766,0,1,6,6,5,2,13
16767,0,1,6,7,1,2,13
16768,0,1,6,7,5,2,13
16769,0,1,6,8,1,2,13
16770,0,1,6,8,5,2,13
16771,0,1,4,1,1,2,13
16772,0,1,4,1,5,2,13
16773,0,1,4,1,7,6,13
16774,0,1,4,1,7,7,13
16775,0,1,4,1,7,8,13
16776,0,1,4,2,1,2,13
16777,0,1,4,2,5,2,13
16778,0,1,4,4,2,1,13
16779,0,1,4,4,0,1,13
16780,0,1,4,5,1,2,13
16781,0,1,4,5,5,2,13
16782,0,1,4,5,5,3,13
16783,0,1,4,5,5,4,13
16784,0,1,4,5,7,3,13
16785,0,1,4,5,7,4,13
16786,0,1,4,6,1,2,13
16787,0,1,4,6,5,2,13
16788,0,1,4,7,1,2,13
16789,0,1,4,7,5,2,13
16790,0,1,4,8,2,1,13
16791,0,1,4,8,0,1,13
16792,0,1,4,8,1,2,13
16793,0,1,4,8,5,2,13
16794,0,1,2,1,5,2,13
16795,0,1,2,1,7,6,13
16796,0,1,2,1,7,7,13
16797,0,1,2,1,7,8,13
16798,0,1,2,2,5,2,13
16799,0,1,2,4,2,2,13
16800,0,1,2,4,0,2,13
16801,0,1,2,4,3,2,13
16802,0,1,2,4,3,3,13
16803,0,1,2,5,5,2,13
16804,0,1,2,5,5,3,13
16805,0,1,2,5,5,4,13
16806,0,1,2,5,7,3,13
16807,0,1,2,5,7,4,13
16808,0,1,2,6,5,2,13
16809,0,1,2,6,7,7,13
16810,0,1,2,7,5,2,13
16811,0,1,2,8,5,2,13
16812,0,1,0,1,2,3,13
16813,0,1,0,1,1,1,13
16814,0,1,0,1,5,2,13
16815,0,1,0,1,7,6,13
16816,0,1,0,1,7,7,13
16817,0,1,0,1,7,8,13
16818,0,1,0,2,5,2,13
16819,0,1,0,4,2,1,13
16820,0,1,0,4,0,1,13
16821,0,1,0,5,2,1,13
16822,0,1,0,5,0,1,13
16823,0,1,0,5,3,1,13
16824,0,1,0,5,1,1,13
16825,0,1,0,5,5,2,13
16826,0,1,0,5,7,3,13
16827,0,1,0,5,7,4,13
16828,0,1,0,5,7,5,13
16829,0,1,0,5,7,6,13
16830,0,1,0,5,7,7,13
16831,0,1,0,6,2,1,13
16832,0,1,0,6,2,2,13
16833,0,1,0,6,0,1,13
16834,0,1,0,6,3,1,13
16835,0,1,0,6,1,1,13
16836,0,1,0,6,5,2,13
16837,0,1,0,6,7,7,13
16838,0,1,0,7,2,1,13
16839,0,1,0,7,2,2,13
16840,0,1,0,7,0,1,13
16841,0,1,0,7,3,1,13
16842,0,1,0,7,1,1,13
16843,0,1,0,7,5,2,13
16844,0,1,0,8,2,1,13
16845,0,1,0,8,0,1,13
16846,0,1,0,8,3,1,13
16847,0,1,0,8,1,1,13
16848,0,1,0,8,5,2,13
16849,0,1,3,1,1,6,13
16850,0,1,3,1,7,6,13
16851,0,1,3,1,7,7,13
16852,0,1,3,1,7,8,13
16853,0,1,3,4,2,3,13
16854,0,1,3,4,3,2,13
16855,0,1,3,4,1,2,13
16856,0,1,3,4,5,2,13
16857,0,1,3,4,5,3,13
16858,0,1,3,4,7,8,13
16859,0,1,3,6,7,7,13
16860,0,1,3,8,1,2,13
16861,0,1,3,8,7,2,13
16862,0,1,1,1,5,3,13
16863,0,1,1,1,5,4,13
16864,0,1,1,1,7,1,13
16865,0,1,1,1,7,2,13
16866,0,1,1,1,7,3,13
16867,0,1,1,1,7,4,13
16868,0,1,1,2,5,4,13
16869,0,1,1,2,5,5,13
16870,0,1,1,2,5,6,13
16871,0,1,1,2,5,7,13
16872,0,1,1,2,7,2,13
16873,0,1,1,2,7,3,13
16874,0,1,1,2,7,4,13
16875,0,1,1,2,7,5,13
16876,0,1,1,2,7,6,13
16877,0,1,1,2,7,7,13
16878,0,1,1,3,5,6,13
16879,0,1,1,3,5,7,13
16880,0,1,1,3,7,6,13
16881,0,1,1,3,7,7,13
16882,0,1,1,3,7,8,13
16883,0,1,1,4,2,2,13
16884,0,1,1,4,2,3,13
16885,0,1,1,4,0,1,13
16886,0,1,1,4,0,2,13
16887,0,1,1,4,0,3,13
16888,0,1,1,4,3,1,13
16889,0,1,1,4,3,2,13
16890,0,1,1,4,1,1,13
16891,0,1,1,4,1,2,13
16892,0,1,1,4,5,6,13
16893,0,1,1,4,5,7,13
16894,0,1,1,4,7,4,13
16895,0,1,1,4,7,5,13
16896,0,1,1,4,7,6,13
16897,0,1,1,4,7,7,13
16898,0,1,1,4,7,8,13
16899,0,1,1,5,5,1,13
16900,0,1,1,5,5,2,13
16901,0,1,1,5,5,7,13
16902,0,1,1,5,7,1,13
16903,0,1,1,5,7,2,13
16904,0,1,1,5,7,6,13
16905,0,1,1,5,7,7,13
16906,0,1,1,5,7,8,13
16907,0,1,1,6,5,1,13
16908,0,1,1,6,5,2,13
16909,0,1,1,6,5,3,13
16910,0,1,1,6,5,4,13
16911,0,1,1,6,7,1,13
16912,0,1,1,6,7,2,13
16913,0,1,1,6,7,3,13
16914,0,1,1,6,7,4,13
16915,0,1,1,6,7,5,13
16916,0,1,1,6,7,6,13
16917,0,1,1,6,7,7,13
16918,0,1,1,6,7,8,13
16919,0,1,1,7,5,2,13
16920,0,1,1,7,5,3,13
16921,0,1,1,7,5,4,13
16922,0,1,1,7,5,5,13
16923,0,1,1,7,7,2,13
16924,0,1,1,7,7,3,13
16925,0,1,1,7,7,4,13
16926,0,1,1,7,7,5,13
16927,0,1,1,7,7,6,13
16928,0,1,1,7,7,7,13
16929,0,1,1,8,5,4,13
16930,0,1,1,8,5,5,13
16931,0,1,1,8,5,6,13
16932,0,1,1,8,7,4,13
16933,0,1,1,8,7,5,13
16934,0,1,1,8,7,6,13
16935,0,1,1,8,7,7,13
16936,0,1,5,4,2,2,13
16937,0,1,5,4,2,3,13
16938,0,1,5,4,0,2,13
16939,0,1,5,4,0,3,13
16940,0,1,5,4,3,2,13
16941,0,1,5,4,3,3,13
16942,0,1,5,4,1,2,13
16943,0,1,5,4,5,2,13
16944,0,1,7,1,3,2,13
16945,0,1,7,1,1,1,13
16946,0,1,7,1,7,6,13
16947,0,1,7,1,7,7,13
16948,0,1,7,1,7,8,13
16949,0,1,7,2,3,2,13
16950,0,1,7,4,2,2,13
16951,0,1,7,4,2,3,13
16952,0,1,7,5,3,2,13
16953,0,1,7,5,1,1,13
16954,0,1,7,5,5,1,13
16955,0,1,7,5,7,1,13
16956,0,1,7,6,3,2,13
16957,0,1,7,6,1,1,13
16958,0,1,7,6,5,1,13
16959,0,1,7,6,7,1,13
16960,0,1,7,6,7,8,13
16961,0,1,7,7,3,2,13
16962,0,1,7,7,1,1,13
16963,0,1,7,7,5,1,13
16964,0,1,7,7,7,1,13
16965,0,1,7,8,3,2,13
16966,0,1,7,8,1,1,13
16967,0,1,7,8,1,2,13
16968,0,1,7,8,5,1,13
16969,0,1,7,8,5,2,13
16970,0,1,7,8,7,1,13
